Data File,Running time,Algorithm,EV,ED,alpha,beta,truck_speed,drone_speed,drone_flight_limit,generation,Fitness,excuting time,solution,truck route,drone route,,,,,,AVG
new data TSPD.txt,11,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,11,1119.126558,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 42, 18, 13, 11, 48, 32, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 16, 45, 31, 27, 7, 23, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[12, 47, 3, 35, 44]",,,,,,1035.185139
new data TSPD.txt,12,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,12,1102.860804,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 12, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 16, 31, 27, 7, 35, 14, 49, 22, 36, 41, 19, 30, 34, 4, 1, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[42, 13, 40, 45, 23, 8, 28, 44]",,,,,,1031.315558
new data TSPD.txt,13,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,13,1102.860804,0.001449347,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 12, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 16, 31, 27, 7, 35, 14, 49, 22, 36, 41, 19, 30, 34, 4, 1, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[42, 13, 40, 45, 23, 8, 28, 44]",,,,,,1026.892696
new data TSPD.txt,14,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,14,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1023.17986
new data TSPD.txt,15,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,15,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1021.766618
new data TSPD.txt,16,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,16,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1020.69845
new data TSPD.txt,17,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,17,1090.43014,0.0010252,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1019.896576
new data TSPD.txt,18,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,18,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1019.000049
new data TSPD.txt,19,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,19,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1017.850358
new data TSPD.txt,20,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,20,1090.43014,0.001023293,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1017.813234
new data TSPD.txt,21,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,21,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1016.499287
new data TSPD.txt,22,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,22,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1016.161534
new data TSPD.txt,23,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,23,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1016.109412
new data TSPD.txt,24,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,24,1090.43014,0.001021385,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1014.819463
new data TSPD.txt,25,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,25,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1012.614666
new data TSPD.txt,26,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,26,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1009.397558
new data TSPD.txt,27,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,27,1090.43014,0.001021147,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1007.563785
new data TSPD.txt,28,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,28,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1007.209879
new data TSPD.txt,29,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,29,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1006.533569
new data TSPD.txt,30,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,30,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1006.491154
new data TSPD.txt,31,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,31,1090.43014,0.001012325,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1006.472918
new data TSPD.txt,32,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,32,1090.43014,0.000569344,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1006.472918
new data TSPD.txt,33,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,33,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1006.215628
new data TSPD.txt,34,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,34,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1006.215628
new data TSPD.txt,35,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,35,1090.43014,0,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1005.06684
new data TSPD.txt,36,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,36,1090.43014,0.001189709,"[0, 42, 18, 12, 13, 11, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 3, 6, 40, 16, 45, 31, 27, 7, 23, 35, 8, 14, 49, 22, 36, 41, 19, 30, 34, 4, 28, 1, 44, 15, 10, 26, 5, 9, 38, 33, 37, 0]","[0, 18, 13, 48, 32, 47, 29, 20, 25, 46, 2, 39, 21, 24, 17, 43, 6, 40, 45, 31, 7, 35, 8, 14, 22, 36, 41, 19, 30, 34, 28, 1, 44, 15, 10, 26, 5, 9, 33, 37, 0]","[42, 12, 11, 3, 16, 27, 23, 49, 4, 38]",,,,,,1004.480742
