Data File,Running time,Algorithm,EV,ED,alpha,beta,truck_speed,drone_speed,drone_flight_limit,generation,Fitness,excuting time,solution,truck route,drone route,,,,,,AVG
new data TSPD.txt,91,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,91,18212.63835,0.001084328,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,92,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,92,18212.63835,0.002176523,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,93,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,93,18212.63835,0.001083136,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,94,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,94,18212.63835,0,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,95,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,95,18212.63835,0.001074791,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,96,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,96,18212.63835,0.000594616,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,97,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,97,18212.63835,0.002171516,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 71, 96, 19, 79, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 15, 90, 58, 73, 18, 6, 100, 76, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,87,2-opt,674.3,14.4,0.01,0.99,50,43.2,4,96,17066.29324,6.277258635,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 76, 100, 6, 18, 73, 58, 90, 15, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 46, 41, 28, 36, 79, 19, 96, 71, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 76, 100, 6, 18, 73, 58, 90, 15, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 46, 41, 28, 36, 79, 19, 96, 71, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,88,2-opt,674.3,14.4,0.01,0.99,50,43.2,4,97,16447.39491,6.068055391,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 76, 100, 6, 18, 73, 58, 90, 15, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 79, 19, 96, 71, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 76, 100, 6, 18, 73, 58, 90, 15, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 79, 19, 96, 71, 83, 72, 64, 40, 88, 55, 44, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,89,2-opt,674.3,14.4,0.01,0.99,50,43.2,4,98,16024.91241,5.353660107,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 76, 100, 6, 18, 73, 58, 90, 15, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 44, 55, 88, 40, 64, 72, 83, 71, 96, 19, 79, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 21, 2, 34, 95, 54, 3, 63, 8, 39, 13, 35, 61, 24, 67, 26, 23, 70, 75, 66, 49, 16, 50, 62, 27, 17, 78, 56, 12, 11, 52, 98, 1, 59, 22, 81, 4, 47, 20, 97, 65, 86, 68, 76, 100, 6, 18, 73, 58, 90, 15, 36, 28, 41, 46, 25, 69, 77, 94, 51, 38, 99, 7, 30, 92, 84, 44, 55, 88, 40, 64, 72, 83, 71, 96, 19, 79, 80, 91, 14, 32, 74, 85, 37, 33, 45, 10, 5, 57, 93, 87, 31, 82, 0]",[],,,,,,
new data TSPD.txt,0,random initial,674.3,14.4,0.01,0.99,50,43.2,4,0,115250.4746,0.001247644,"[0, 3, 67, 25, 49, 99, 21, 70, 2, 75, 51, 79, 43, 24, 100, 48, 1, 63, 22, 98, 78, 10, 76, 56, 64, 17, 12, 87, 71, 45, 44, 19, 6, 38, 9, 74, 35, 83, 5, 8, 20, 66, 60, 69, 26, 16, 90, 11, 85, 36, 80, 53, 32, 29, 15, 55, 84, 59, 73, 61, 42, 47, 68, 23, 4, 41, 57, 91, 34, 18, 39, 96, 81, 33, 13, 14, 40, 31, 93, 65, 88, 95, 7, 52, 82, 54, 92, 94, 37, 62, 50, 58, 89, 27, 28, 72, 30, 77, 86, 46, 97, 0]","[0, 3, 67, 25, 49, 99, 21, 70, 2, 75, 51, 79, 43, 24, 100, 48, 1, 63, 22, 98, 78, 10, 76, 56, 64, 17, 12, 87, 71, 45, 44, 19, 6, 38, 9, 74, 35, 83, 5, 8, 20, 66, 60, 69, 26, 16, 90, 11, 85, 36, 80, 53, 32, 29, 15, 55, 84, 59, 73, 61, 42, 47, 68, 23, 4, 41, 57, 91, 34, 18, 39, 96, 81, 33, 13, 14, 40, 31, 93, 65, 88, 95, 7, 52, 82, 54, 92, 94, 37, 62, 50, 58, 89, 27, 28, 72, 30, 77, 86, 46, 97, 0]",[],,,,,,
new data TSPD.txt,2,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,2,107096.3195,0.002089024,"[0, 3, 67, 25, 49, 99, 95, 21, 70, 2, 75, 51, 79, 43, 24, 100, 48, 1, 63, 22, 98, 78, 10, 76, 56, 64, 17, 12, 87, 44, 19, 6, 38, 9, 74, 35, 83, 5, 8, 20, 66, 60, 69, 26, 16, 90, 11, 85, 36, 80, 53, 32, 29, 15, 55, 84, 59, 73, 61, 42, 47, 68, 23, 4, 41, 57, 91, 34, 18, 39, 96, 81, 33, 13, 14, 40, 31, 93, 45, 65, 88, 71, 52, 82, 54, 92, 94, 37, 62, 50, 58, 89, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]","[0, 3, 67, 25, 49, 99, 95, 21, 70, 2, 75, 51, 79, 43, 24, 100, 48, 1, 63, 22, 98, 78, 10, 76, 56, 64, 17, 12, 87, 44, 19, 6, 38, 9, 74, 35, 83, 5, 8, 20, 66, 60, 69, 26, 16, 90, 11, 85, 36, 80, 53, 32, 29, 15, 55, 84, 59, 73, 61, 42, 47, 68, 23, 4, 41, 57, 91, 34, 18, 39, 96, 81, 33, 13, 14, 40, 31, 93, 45, 65, 88, 71, 52, 82, 54, 92, 94, 37, 62, 50, 58, 89, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]",[],,,,,,
new data TSPD.txt,3,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,3,93277.33761,0.001714706,"[0, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 51, 79, 43, 24, 100, 48, 1, 63, 22, 98, 78, 10, 76, 56, 17, 12, 87, 44, 96, 19, 6, 38, 9, 74, 35, 83, 5, 8, 20, 66, 60, 69, 26, 16, 90, 11, 85, 36, 80, 32, 29, 15, 55, 84, 64, 59, 73, 61, 42, 47, 68, 23, 4, 41, 57, 91, 34, 18, 39, 81, 33, 13, 14, 40, 31, 93, 45, 65, 88, 71, 52, 82, 54, 99, 92, 94, 37, 62, 50, 58, 89, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]","[0, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 51, 79, 43, 24, 100, 48, 1, 63, 22, 98, 78, 10, 76, 56, 17, 12, 87, 44, 96, 19, 6, 38, 9, 74, 35, 83, 5, 8, 20, 66, 60, 69, 26, 16, 90, 11, 85, 36, 80, 32, 29, 15, 55, 84, 64, 59, 73, 61, 42, 47, 68, 23, 4, 41, 57, 91, 34, 18, 39, 81, 33, 13, 14, 40, 31, 93, 45, 65, 88, 71, 52, 82, 54, 99, 92, 94, 37, 62, 50, 58, 89, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]",[],,,,,,
new data TSPD.txt,4,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,4,82157.38485,0.002082109,"[0, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 51, 79, 24, 100, 9, 48, 1, 63, 22, 98, 78, 10, 76, 56, 17, 12, 87, 44, 96, 19, 6, 74, 35, 83, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 90, 11, 85, 36, 80, 32, 15, 55, 84, 64, 59, 73, 61, 42, 47, 68, 23, 4, 41, 57, 91, 34, 18, 39, 81, 33, 13, 14, 40, 31, 93, 45, 65, 88, 71, 52, 82, 54, 99, 92, 38, 94, 37, 62, 50, 58, 89, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]","[0, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 51, 79, 24, 100, 9, 48, 1, 63, 22, 98, 78, 10, 76, 56, 17, 12, 87, 44, 96, 19, 6, 74, 35, 83, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 90, 11, 85, 36, 80, 32, 15, 55, 84, 64, 59, 73, 61, 42, 47, 68, 23, 4, 41, 57, 91, 34, 18, 39, 81, 33, 13, 14, 40, 31, 93, 45, 65, 88, 71, 52, 82, 54, 99, 92, 38, 94, 37, 62, 50, 58, 89, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]",[],,,,,,
new data TSPD.txt,5,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,5,74153.79058,0.003438473,"[0, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 51, 79, 24, 100, 9, 48, 1, 63, 22, 59, 98, 78, 10, 76, 56, 17, 12, 87, 57, 44, 96, 19, 6, 74, 35, 83, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 90, 11, 85, 36, 80, 32, 15, 55, 84, 64, 73, 61, 42, 47, 68, 23, 4, 34, 18, 39, 81, 33, 13, 14, 40, 31, 93, 45, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 37, 62, 50, 58, 89, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]","[0, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 51, 79, 24, 100, 9, 48, 1, 63, 22, 59, 98, 78, 10, 76, 56, 17, 12, 87, 57, 44, 96, 19, 6, 74, 35, 83, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 90, 11, 85, 36, 80, 32, 15, 55, 84, 64, 73, 61, 42, 47, 68, 23, 4, 34, 18, 39, 81, 33, 13, 14, 40, 31, 93, 45, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 37, 62, 50, 58, 89, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]",[],,,,,,
new data TSPD.txt,6,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,6,66991.53947,0.002681732,"[0, 89, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 51, 79, 24, 100, 9, 48, 1, 11, 63, 22, 59, 98, 78, 10, 76, 56, 17, 12, 87, 57, 90, 44, 96, 19, 6, 74, 35, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 85, 36, 80, 32, 15, 55, 84, 64, 83, 73, 61, 42, 47, 68, 23, 4, 34, 18, 39, 81, 33, 13, 14, 40, 31, 93, 45, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 37, 62, 50, 58, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]","[0, 89, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 51, 79, 24, 100, 9, 48, 1, 11, 63, 22, 59, 98, 78, 10, 76, 56, 17, 12, 87, 57, 90, 44, 96, 19, 6, 74, 35, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 85, 36, 80, 32, 15, 55, 84, 64, 83, 73, 61, 42, 47, 68, 23, 4, 34, 18, 39, 81, 33, 13, 14, 40, 31, 93, 45, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 37, 62, 50, 58, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]",[],,,,,,
new data TSPD.txt,7,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,7,59810.59753,0.002560139,"[0, 89, 42, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 76, 51, 79, 24, 100, 9, 48, 1, 11, 63, 22, 59, 98, 78, 10, 56, 17, 12, 87, 57, 90, 44, 96, 19, 6, 74, 35, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 85, 36, 80, 32, 15, 55, 40, 84, 64, 83, 58, 73, 61, 47, 68, 23, 4, 34, 18, 39, 81, 33, 13, 14, 31, 93, 45, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 37, 62, 50, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]","[0, 89, 42, 53, 3, 67, 25, 49, 95, 21, 70, 2, 75, 76, 51, 79, 24, 100, 9, 48, 1, 11, 63, 22, 59, 98, 78, 10, 56, 17, 12, 87, 57, 90, 44, 96, 19, 6, 74, 35, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 85, 36, 80, 32, 15, 55, 40, 84, 64, 83, 58, 73, 61, 47, 68, 23, 4, 34, 18, 39, 81, 33, 13, 14, 31, 93, 45, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 37, 62, 50, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]",[],,,,,,
new data TSPD.txt,8,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,8,56044.95461,0.002092361,"[0, 89, 42, 53, 3, 67, 25, 49, 95, 21, 75, 76, 51, 79, 24, 100, 2, 9, 48, 1, 11, 63, 22, 59, 98, 78, 10, 56, 17, 12, 87, 57, 90, 44, 96, 19, 68, 6, 74, 35, 70, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 85, 36, 80, 32, 15, 55, 40, 84, 64, 83, 58, 73, 61, 23, 4, 34, 18, 39, 81, 33, 13, 14, 31, 93, 45, 47, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 37, 62, 50, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]","[0, 89, 42, 53, 3, 67, 25, 49, 95, 21, 75, 76, 51, 79, 24, 100, 2, 9, 48, 1, 11, 63, 22, 59, 98, 78, 10, 56, 17, 12, 87, 57, 90, 44, 96, 19, 68, 6, 74, 35, 70, 5, 8, 20, 66, 60, 29, 43, 69, 26, 16, 85, 36, 80, 32, 15, 55, 40, 84, 64, 83, 58, 73, 61, 23, 4, 34, 18, 39, 81, 33, 13, 14, 31, 93, 45, 47, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 37, 62, 50, 27, 28, 72, 7, 30, 77, 86, 46, 97, 0]",[],,,,,,
new data TSPD.txt,9,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,9,50865.99297,0.003250837,"[0, 89, 42, 53, 3, 67, 49, 95, 21, 75, 76, 51, 79, 24, 100, 63, 2, 9, 48, 1, 11, 22, 59, 98, 78, 10, 56, 17, 12, 87, 57, 90, 44, 96, 19, 68, 6, 74, 35, 70, 5, 8, 20, 66, 60, 29, 43, 26, 16, 85, 36, 80, 32, 15, 55, 40, 84, 64, 83, 58, 73, 61, 23, 4, 34, 18, 39, 33, 13, 14, 31, 93, 45, 47, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 25, 69, 37, 62, 50, 27, 28, 72, 7, 30, 77, 86, 46, 97, 81, 0]","[0, 89, 42, 53, 3, 67, 49, 95, 21, 75, 76, 51, 79, 24, 100, 63, 2, 9, 48, 1, 11, 22, 59, 98, 78, 10, 56, 17, 12, 87, 57, 90, 44, 96, 19, 68, 6, 74, 35, 70, 5, 8, 20, 66, 60, 29, 43, 26, 16, 85, 36, 80, 32, 15, 55, 40, 84, 64, 83, 58, 73, 61, 23, 4, 34, 18, 39, 33, 13, 14, 31, 93, 45, 47, 65, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 25, 69, 37, 62, 50, 27, 28, 72, 7, 30, 77, 86, 46, 97, 81, 0]",[],,,,,,
new data TSPD.txt,10,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,10,46936.92293,0.002519131,"[0, 89, 42, 53, 3, 67, 49, 95, 21, 75, 76, 51, 79, 24, 100, 63, 2, 9, 48, 1, 11, 22, 59, 98, 78, 10, 56, 17, 12, 87, 57, 90, 44, 96, 19, 68, 6, 74, 35, 70, 8, 20, 66, 5, 60, 29, 43, 16, 85, 36, 80, 32, 15, 55, 40, 84, 64, 83, 14, 58, 73, 61, 23, 4, 34, 39, 33, 13, 31, 93, 45, 47, 65, 18, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 25, 69, 37, 62, 50, 27, 26, 28, 72, 7, 30, 77, 86, 46, 97, 81, 0]","[0, 89, 42, 53, 3, 67, 49, 95, 21, 75, 76, 51, 79, 24, 100, 63, 2, 9, 48, 1, 11, 22, 59, 98, 78, 10, 56, 17, 12, 87, 57, 90, 44, 96, 19, 68, 6, 74, 35, 70, 8, 20, 66, 5, 60, 29, 43, 16, 85, 36, 80, 32, 15, 55, 40, 84, 64, 83, 14, 58, 73, 61, 23, 4, 34, 39, 33, 13, 31, 93, 45, 47, 65, 18, 91, 88, 71, 52, 82, 54, 41, 99, 92, 38, 94, 25, 69, 37, 62, 50, 27, 26, 28, 72, 7, 30, 77, 86, 46, 97, 81, 0]",[],,,,,,
