Data File,Running time,Algorithm,EV,ED,alpha,beta,truck_speed,drone_speed,drone_flight_limit,generation,Fitness,excuting time,solution,truck route,drone route,,,,,,AVG
new data TSPD.txt,11,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,11,77218.21553,0,"[0, 89, 53, 34, 25, 51, 94, 2, 64, 24, 70, 32, 45, 98, 1, 59, 20, 91, 19, 96, 55, 61, 56, 12, 21, 84, 14, 18, 3, 85, 42, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 8, 17, 72, 78, 67, 46, 4, 23, 6, 43, 60, 38, 75, 15, 79, 97, 95, 62, 27, 77, 68, 44, 93, 13, 69, 10, 29, 22, 81, 47, 35, 16, 66, 49, 36, 71, 88, 40, 86, 99, 92, 30, 5, 58, 80, 7, 63, 54, 33, 90, 37, 9, 48, 39, 50, 11, 52, 0]","[0, 89, 53, 34, 25, 51, 94, 2, 64, 24, 70, 32, 45, 98, 1, 59, 20, 91, 19, 96, 55, 61, 56, 12, 21, 84, 14, 18, 3, 85, 42, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 8, 17, 72, 78, 67, 46, 4, 23, 6, 43, 60, 38, 75, 15, 79, 97, 95, 62, 27, 77, 68, 44, 93, 13, 69, 10, 29, 22, 81, 47, 35, 16, 66, 49, 36, 71, 88, 40, 86, 99, 92, 30, 5, 58, 80, 7, 63, 54, 33, 90, 37, 9, 48, 39, 50, 11, 52, 0]",[],,,,,,81686.52831
new data TSPD.txt,12,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,12,74439.82545,0,"[0, 89, 53, 48, 34, 25, 51, 94, 2, 64, 24, 70, 32, 45, 98, 1, 59, 20, 91, 19, 96, 55, 61, 56, 12, 21, 84, 14, 18, 3, 85, 42, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 46, 4, 23, 6, 43, 60, 27, 38, 75, 15, 79, 97, 95, 62, 77, 44, 93, 13, 69, 10, 29, 22, 81, 47, 35, 16, 66, 49, 86, 36, 71, 88, 40, 99, 92, 30, 5, 58, 80, 7, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 0]","[0, 89, 53, 48, 34, 25, 51, 94, 2, 64, 24, 70, 32, 45, 98, 1, 59, 20, 91, 19, 96, 55, 61, 56, 12, 21, 84, 14, 18, 3, 85, 42, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 46, 4, 23, 6, 43, 60, 27, 38, 75, 15, 79, 97, 95, 62, 77, 44, 93, 13, 69, 10, 29, 22, 81, 47, 35, 16, 66, 49, 86, 36, 71, 88, 40, 99, 92, 30, 5, 58, 80, 7, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 0]",[],,,,,,80078.39278
new data TSPD.txt,13,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,13,70285.93073,0,"[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 32, 45, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 84, 64, 14, 18, 3, 85, 42, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 4, 23, 6, 43, 60, 27, 38, 75, 15, 97, 95, 62, 77, 44, 93, 13, 69, 10, 29, 22, 81, 47, 35, 16, 66, 49, 86, 36, 71, 88, 40, 99, 92, 30, 5, 58, 80, 7, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 0]","[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 32, 45, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 84, 64, 14, 18, 3, 85, 42, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 4, 23, 6, 43, 60, 27, 38, 75, 15, 97, 95, 62, 77, 44, 93, 13, 69, 10, 29, 22, 81, 47, 35, 16, 66, 49, 86, 36, 71, 88, 40, 99, 92, 30, 5, 58, 80, 7, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 0]",[],,,,,,78744.93098
new data TSPD.txt,14,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,14,70270.72647,0,"[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 32, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 84, 64, 18, 3, 85, 42, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 4, 23, 6, 43, 60, 27, 38, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 16, 66, 49, 86, 36, 71, 88, 40, 99, 92, 30, 5, 45, 47, 58, 80, 7, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 0]","[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 32, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 84, 64, 18, 3, 85, 42, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 4, 23, 6, 43, 60, 27, 38, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 16, 66, 49, 86, 36, 71, 88, 40, 99, 92, 30, 5, 45, 47, 58, 80, 7, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 0]",[],,,,,,76512.29509
new data TSPD.txt,15,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,15,66350.53923,0,"[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 32, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 84, 64, 18, 3, 85, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 16, 66, 49, 86, 36, 71, 88, 40, 99, 92, 30, 5, 45, 47, 58, 80, 38, 7, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 42, 0]","[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 32, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 84, 64, 18, 3, 85, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 16, 66, 49, 86, 36, 71, 88, 40, 99, 92, 30, 5, 45, 47, 58, 80, 38, 7, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 42, 0]",[],,,,,,75017.1407
new data TSPD.txt,16,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,16,64683.35873,0,"[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 85, 32, 5, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 64, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 16, 66, 49, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 58, 80, 38, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 42, 0]","[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 85, 32, 5, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 64, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 72, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 16, 66, 49, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 58, 80, 38, 63, 54, 33, 90, 37, 9, 39, 50, 11, 52, 42, 0]",[],,,,,,73023.2311
new data TSPD.txt,17,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,17,61053.30288,0.010349512,"[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 85, 32, 5, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 39, 64, 72, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 16, 66, 49, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 58, 80, 38, 63, 54, 33, 90, 37, 9, 50, 11, 52, 42, 0]","[0, 89, 53, 48, 34, 46, 25, 51, 94, 2, 24, 70, 85, 32, 5, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 39, 64, 72, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 73, 76, 100, 28, 68, 8, 17, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 16, 66, 49, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 58, 80, 38, 63, 54, 33, 90, 37, 9, 50, 11, 52, 42, 0]",[],,,,,,71195.80876
new data TSPD.txt,18,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,18,58963.64002,0,"[0, 89, 53, 48, 9, 34, 46, 25, 51, 94, 2, 24, 70, 85, 32, 5, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 39, 64, 72, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 100, 76, 28, 68, 8, 17, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 66, 49, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 73, 58, 80, 38, 63, 54, 33, 90, 37, 16, 50, 11, 52, 42, 0]","[0, 89, 53, 48, 9, 34, 46, 25, 51, 94, 2, 24, 70, 85, 32, 5, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 39, 64, 72, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 100, 76, 28, 68, 8, 17, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 66, 49, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 73, 58, 80, 38, 63, 54, 33, 90, 37, 16, 50, 11, 52, 42, 0]",[],,,,,,69126.39326
new data TSPD.txt,19,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,19,58249.84099,0.00194478,"[0, 89, 53, 48, 9, 46, 25, 51, 94, 2, 34, 24, 85, 32, 5, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 39, 64, 72, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 100, 76, 28, 68, 8, 17, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 49, 66, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 73, 58, 80, 38, 63, 54, 33, 90, 37, 70, 16, 50, 11, 52, 42, 0]","[0, 89, 53, 48, 9, 46, 25, 51, 94, 2, 34, 24, 85, 32, 5, 98, 1, 59, 20, 91, 19, 96, 55, 79, 61, 56, 12, 21, 39, 64, 72, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 100, 76, 28, 68, 8, 17, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 97, 95, 62, 77, 44, 14, 93, 13, 69, 10, 29, 22, 81, 35, 49, 66, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 73, 58, 80, 38, 63, 54, 33, 90, 37, 70, 16, 50, 11, 52, 42, 0]",[],,,,,,67873.90663
new data TSPD.txt,20,Random Removal & Reinsertion,674.3,14.4,0.01,0.99,50,43.2,4,20,56803.82806,0,"[0, 89, 53, 48, 9, 46, 25, 51, 94, 69, 2, 34, 24, 85, 32, 5, 98, 1, 59, 20, 97, 91, 19, 96, 55, 79, 61, 62, 56, 12, 21, 39, 64, 72, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 100, 76, 28, 68, 8, 17, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 95, 77, 44, 14, 93, 13, 10, 29, 22, 81, 35, 49, 66, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 73, 58, 80, 38, 63, 54, 33, 90, 37, 70, 16, 50, 11, 52, 42, 0]","[0, 89, 53, 48, 9, 46, 25, 51, 94, 69, 2, 34, 24, 85, 32, 5, 98, 1, 59, 20, 97, 91, 19, 96, 55, 79, 61, 62, 56, 12, 21, 39, 64, 72, 18, 3, 87, 57, 74, 82, 31, 26, 41, 83, 65, 100, 76, 28, 68, 8, 17, 78, 67, 4, 23, 6, 43, 60, 27, 75, 15, 95, 77, 44, 14, 93, 13, 10, 29, 22, 81, 35, 49, 66, 86, 36, 71, 88, 40, 84, 99, 92, 30, 7, 45, 47, 73, 58, 80, 38, 63, 54, 33, 90, 37, 70, 16, 50, 11, 52, 42, 0]",[],,,,,,65992.08889
